Mo_chr1	7300001	7400000	0.080
Mo_chr1	7400001	7500000	0.072
Mo_chr1	7500001	7600000	0.091
Mo_chr1	7600001	7700000	0.083
Mo_chr1	7700001	7800000	0.052
Mo_chr1	7800001	7900000	0.072
Mo_chr1	7900001	8000000	0.096
Mo_chr1	8000001	8100000	0.130
Mo_chr1	8100001	8200000	0.090
Mo_chr1	8200001	8300000	0.107
Mo_chr1	8300001	8400000	0.102
Mo_chr1	8400001	8500000	0.082
Mo_chr1	8500001	8600000	0.073
Mo_chr1	8600001	8700000	0.060
Mo_chr1	8700001	8800000	0.082
Mo_chr1	8800001	8900000	0.048
Mo_chr1	8900001	9000000	0.087
Mo_chr1	9000001	9100000	0.193
Mo_chr1	9100001	9200000	0.045
Mo_chr1	9200001	9300000	0.058
Mo_chr1	9300001	9400000	0.091
Mo_chr1	9400001	9500000	0.083
Mo_chr1	9500001	9600000	0.045
Mo_chr1	9600001	9700000	0.090
Mo_chr1	9700001	9800000	0.038
Mo_chr1	9800001	9900000	0.105
Mo_chr1	9900001	10000000	0.032
Mo_chr1	10000001	10100000	0.039
Mo_chr1	10100001	10200000	0.020
Mo_chr1	10200001	10300000	0.071
Mo_chr1	10300001	10400000	0.044
Mo_chr1	10400001	10500000	0.053
Mo_chr1	10500001	10600000	0.111
Mo_chr1	10600001	10700000	0.092
Mo_chr1	10700001	10800000	0.046
Mo_chr1	10800001	10900000	0.048
Mo_chr1	10900001	11000000	0.129
Mo_chr1	11000001	11100000	0.179
Mo_chr1	11100001	11200000	0.151
Mo_chr1	11200001	11300000	0.186
Mo_chr1	11300001	11400000	0.077
Mo_chr1	11400001	11500000	0.161
Mo_chr1	11500001	11600000	0.111
Mo_chr1	11600001	11700000	0.023
Mo_chr1	11700001	11800000	0.119
Mo_chr1	11800001	11900000	0.060
Mo_chr1	11900001	12000000	0.109
Mo_chr1	12000001	12100000	0.022
Mo_chr1	12100001	12200000	0.038
Mo_chr1	12200001	12300000	0.096
Mo_chr1	12300001	12400000	0.110
Mo_chr1	12400001	12500000	0.090
Mo_chr1	12500001	12600000	0.188
Mo_chr1	12600001	12700000	0.127
Mo_chr1	12700001	12800000	0.073
Mo_chr1	12800001	12900000	0.089
Mo_chr1	12900001	13000000	0.086
Mo_chr1	13000001	13100000	0.214
Mo_chr1	13100001	13200000	0.118
Mo_chr1	13200001	13300000	0.094
Mo_chr1	13300001	13400000	0.108
Mo_chr1	13400001	13500000	0.136
Mo_chr1	13500001	13600000	0.106
Mo_chr1	13600001	13700000	0.102
Mo_chr1	13700001	13800000	0.083
Mo_chr1	13800001	13900000	0.192
Mo_chr1	13900001	14000000	0.103
Mo_chr1	14000001	14100000	0.124
Mo_chr1	14100001	14200000	0.059
Mo_chr1	14200001	14300000	0.056
Mo_chr1	14300001	14400000	0.092
Mo_chr1	14400001	14500000	0.081
Mo_chr1	14500001	14600000	0.079
Mo_chr1	14600001	14700000	0.114
Mo_chr1	14700001	14800000	0.181
Mo_chr1	14800001	14900000	0.049
Mo_chr1	14900001	15000000	0.070
Mo_chr1	15000001	15100000	0.093
Mo_chr1	15100001	15200000	0.070
Mo_chr1	15200001	15300000	0.062
Mo_chr1	15300001	15400000	0.118
Mo_chr1	15400001	15500000	0.073
Mo_chr1	15500001	15600000	0.057
Mo_chr1	15600001	15700000	0.153
Mo_chr1	15700001	15800000	0.120
Mo_chr1	15800001	15900000	0.051
Mo_chr1	15900001	16000000	0.038
Mo_chr1	16000001	16100000	0.120
Mo_chr1	16100001	16200000	0.057
Mo_chr1	16200001	16300000	0.072
Mo_chr1	16300001	16400000	0.099
Mo_chr1	16400001	16500000	0.041
Mo_chr1	16500001	16600000	0.044
Mo_chr1	16600001	16700000	0.092
Mo_chr1	16700001	16800000	0.054
Mo_chr1	16800001	16900000	0.115
Mo_chr1	16900001	17000000	0.124
Mo_chr1	17000001	17100000	0.077
Mo_chr1	17100001	17200000	0.028
Mo_chr1	17200001	17300000	0.057
Mo_chr1	17300001	17400000	0.105
Mo_chr1	17400001	17500000	0.045
Mo_chr1	17500001	17600000	0.045
Mo_chr1	17600001	17700000	0.135
Mo_chr1	17700001	17800000	0.128
Mo_chr1	17800001	17900000	0.147
Mo_chr1	17900001	18000000	0.087
Mo_chr1	18000001	18100000	0.054
Mo_chr1	18100001	18200000	0.034
Mo_chr1	18200001	18300000	0.075
Mo_chr1	18300001	18400000	0.070
Mo_chr1	18400001	18500000	0.035
Mo_chr1	18500001	18600000	0.124
Mo_chr1	18600001	18700000	0.082
Mo_chr1	18700001	18800000	0.037
Mo_chr1	18800001	18900000	0.099
Mo_chr1	18900001	19000000	0.050
Mo_chr1	19000001	19100000	0.113
Mo_chr1	19100001	19200000	0.112
Mo_chr1	19200001	19300000	0.060
Mo_chr1	19300001	19400000	0.107
Mo_chr1	19400001	19500000	0.039
Mo_chr1	19500001	19600000	0.128
Mo_chr1	19600001	19700000	0.071
Mo_chr1	19700001	19800000	0.106
Mo_chr1	19800001	19900000	0.148
Mo_chr1	19900001	20000000	0.132
Mo_chr1	20000001	20100000	0.059
Mo_chr1	20100001	20200000	0.112
Mo_chr1	20200001	20300000	0.145
Mo_chr1	20300001	20400000	0.251
Mo_chr1	20400001	20500000	0.268
Mo_chr1	20500001	20600000	0.183
Mo_chr1	20600001	20700000	0.216
Mo_chr1	20700001	20800000	0.140
Mo_chr1	20800001	20900000	0.136
Mo_chr1	20900001	21000000	0.119
Mo_chr1	21000001	21100000	0.190
Mo_chr1	21100001	21200000	0.143
Mo_chr1	21200001	21300000	0.070
Mo_chr1	21300001	21400000	0.172
Mo_chr1	21400001	21500000	0.211
Mo_chr1	21500001	21600000	0.259
Mo_chr1	21600001	21700000	0.213
Mo_chr1	21700001	21800000	0.218
Mo_chr1	21800001	21900000	0.217
Mo_chr1	21900001	22000000	0.365
Mo_chr1	22000001	22100000	0.261
Mo_chr1	22100001	22200000	0.286
Mo_chr1	22200001	22300000	0.175
Mo_chr1	22300001	22400000	0.174
Mo_chr1	22400001	22500000	0.229
Mo_chr1	22500001	22600000	0.274
Mo_chr1	22600001	22700000	0.194
Mo_chr1	22700001	22800000	0.242
Mo_chr1	22800001	22900000	0.188
Mo_chr1	22900001	23000000	0.151
Mo_chr1	23000001	23100000	0.055
Mo_chr1	23100001	23200000	0.042
Mo_chr1	23200001	23300000	0.070
Mo_chr1	23300001	23400000	0.101
Mo_chr1	23400001	23500000	0.079
Mo_chr1	23500001	23600000	0.123
Mo_chr1	23600001	23700000	0.081
Mo_chr1	23700001	23800000	0.156
Mo_chr1	23800001	23900000	0.120
Mo_chr1	23900001	24000000	0.148
Mo_chr1	24000001	24100000	0.111
Mo_chr1	24100001	24200000	0.187
Mo_chr1	24200001	24300000	0.131
Mo_chr1	24300001	24400000	0.090
Mo_chr1	24400001	24500000	0.075
Mo_chr1	24500001	24600000	0.120
Mo_chr1	24600001	24700000	0.074
Mo_chr1	24700001	24800000	0.065
Mo_chr1	24800001	24900000	0.061
Mo_chr1	24900001	25000000	0.101
Mo_chr1	25000001	25100000	0.069
Mo_chr1	25100001	25200000	0.089
Mo_chr1	25200001	25300000	0.084
Mo_chr1	25300001	25400000	0.099
Mo_chr1	25400001	25500000	0.114
Mo_chr1	25500001	25600000	0.070
Mo_chr1	25600001	25700000	0.113
Mo_chr1	25700001	25800000	0.178
Mo_chr1	25800001	25900000	0.298
Mo_chr1	25900001	26000000	0.201
Mo_chr1	26000001	26100000	0.250
Mo_chr1	26100001	26200000	0.145
Mo_chr1	26200001	26300000	0.145
Mo_chr1	26300001	26400000	0.153
Mo_chr1	26400001	26500000	0.091
Mo_chr1	26500001	26600000	0.061
Mo_chr1	26600001	26700000	0.090
Mo_chr1	26700001	26800000	0.089
Mo_chr1	26800001	26900000	0.043
Mo_chr1	26900001	27000000	0.034
Mo_chr1	27000001	27100000	0.074
Mo_chr1	27100001	27200000	0.159
Mo_chr1	27200001	27300000	0.128
Mo_chr1	27300001	27400000	0.059
Mo_chr1	27400001	27500000	0.075
Mo_chr1	27500001	27600000	0.031
Mo_chr1	27600001	27700000	0.066
Mo_chr1	27700001	27800000	0.070
Mo_chr1	27800001	27900000	0.082
Mo_chr1	27900001	28000000	0.092
Mo_chr1	28000001	28100000	0.041
Mo_chr1	28100001	28200000	0.122
Mo_chr1	28200001	28300000	0.051
Mo_chr1	28300001	28400000	0.107
Mo_chr1	28400001	28500000	0.138
Mo_chr1	28500001	28600000	0.130
Mo_chr1	28600001	28700000	0.176
Mo_chr1	28700001	28800000	0.174
Mo_chr1	28800001	28900000	0.177
Mo_chr1	28900001	29000000	0.152
Mo_chr1	29000001	29100000	0.162
Mo_chr1	29100001	29200000	0.145
Mo_chr1	29200001	29300000	0.105
Mo_chr1	29300001	29400000	0.121
Mo_chr1	29400001	29500000	0.110
Mo_chr1	29500001	29600000	0.044
Mo_chr1	29600001	29700000	0.029
Mo_chr1	29700001	29800000	0.066
Mo_chr1	29800001	29900000	0.061
Mo_chr1	29900001	30000000	0.042
Mo_chr1	30000001	30100000	0.045
Mo_chr1	30100001	30200000	0.054
Mo_chr1	30200001	30300000	0.043
Mo_chr1	30300001	30400000	0.098
Mo_chr1	30400001	30500000	0.099
Mo_chr1	30500001	30600000	0.125
Mo_chr1	30600001	30700000	0.089
Mo_chr1	30700001	30800000	0.057
Mo_chr1	30800001	30900000	0.055
Mo_chr1	30900001	31000000	0.050
Mo_chr1	31000001	31100000	0.077
Mo_chr1	31100001	31200000	0.047
Mo_chr1	31200001	31300000	0.038
Mo_chr1	31300001	31400000	0.064
Mo_chr1	31400001	31500000	0.099
Mo_chr1	31500001	31600000	0.044
Mo_chr1	31600001	31700000	0.048
Mo_chr1	31700001	31800000	0.108
Mo_chr1	31800001	31900000	0.114
Mo_chr1	31900001	32000000	0.104
Mo_chr1	32000001	32100000	0.035
Mo_chr1	32100001	32200000	0.098
Mo_chr1	32200001	32300000	0.089
Mo_chr1	32300001	32400000	0.122
Mo_chr1	32400001	32500000	0.110
Mo_chr1	32500001	32600000	0.045
Mo_chr1	32600001	32700000	0.106
Mo_chr1	32700001	32800000	0.116
Mo_chr1	32800001	32900000	0.027
Mo_chr1	32900001	33000000	0.096
Mo_chr1	33000001	33100000	0.082
Mo_chr1	33100001	33200000	0.155
Mo_chr1	33200001	33300000	0.146
Mo_chr1	33300001	33400000	0.210
Mo_chr1	33400001	33500000	0.146
Mo_chr1	33500001	33600000	0.132
Mo_chr1	33600001	33700000	0.184
Mo_chr1	33700001	33800000	0.151
Mo_chr1	33800001	33900000	0.171
Mo_chr1	33900001	34000000	0.164
Mo_chr1	34000001	34100000	0.084
Mo_chr1	34100001	34200000	0.046
Mo_chr1	34200001	34300000	0.087
Mo_chr1	34300001	34400000	0.059
Mo_chr1	34400001	34500000	0.053
Mo_chr1	34500001	34600000	0.059
Mo_chr1	34600001	34700000	0.079
Mo_chr1	34700001	34800000	0.077
Mo_chr1	34800001	34900000	0.079
Mo_chr1	34900001	35000000	0.143
Mo_chr1	35000001	35100000	0.045
Mo_chr1	35100001	35200000	0.071
Mo_chr1	35200001	35300000	0.056
Mo_chr1	35300001	35400000	0.053
Mo_chr1	35400001	35500000	0.090
Mo_chr1	35500001	35600000	0.073
Mo_chr1	35600001	35700000	0.070
Mo_chr1	35700001	35800000	0.073
Mo_chr1	35800001	35900000	0.097
Mo_chr1	35900001	36000000	0.079
Mo_chr1	36000001	36100000	0.050
Mo_chr1	36100001	36200000	0.053
Mo_chr1	36200001	36300000	0.075
Mo_chr1	36300001	36400000	0.106
Mo_chr1	36400001	36500000	0.057
Mo_chr1	36500001	36600000	0.042
Mo_chr1	36600001	36700000	0.079
Mo_chr1	36700001	36800000	0.041
Mo_chr1	36800001	36900000	0.062
Mo_chr1	36900001	37000000	0.076
Mo_chr1	37000001	37100000	0.082
Mo_chr1	37100001	37200000	0.136
Mo_chr1	37200001	37300000	0.184
Mo_chr1	37300001	37400000	0.100
Mo_chr1	37400001	37500000	0.151
Mo_chr1	37500001	37600000	0.052
Mo_chr1	37600001	37700000	0.103
Mo_chr1	37700001	37800000	0.091
Mo_chr1	37800001	37900000	0.058
Mo_chr1	37900001	38000000	0.118
Mo_chr1	38000001	38100000	0.099
Mo_chr1	38100001	38200000	0.106
Mo_chr1	38200001	38300000	0.135
Mo_chr1	38300001	38400000	0.161
Mo_chr1	38400001	38500000	0.165
Mo_chr1	38500001	38600000	0.115
Mo_chr1	38600001	38700000	0.087
Mo_chr1	38700001	38800000	0.112
Mo_chr1	38800001	38900000	0.104
Mo_chr1	38900001	39000000	0.114
Mo_chr1	39000001	39100000	0.055
Mo_chr1	39100001	39200000	0.070
Mo_chr1	39200001	39300000	0.071
Mo_chr1	39300001	39400000	0.101
Mo_chr1	39400001	39500000	0.131
Mo_chr1	39500001	39600000	0.028
Mo_chr1	39600001	39700000	0.047
Mo_chr1	39700001	39800000	0.054
Mo_chr1	39800001	39900000	0.045
Mo_chr1	39900001	40000000	0.082
Mo_chr1	40000001	40100000	0.058
Mo_chr1	40100001	40200000	0.032
Mo_chr1	40200001	40300000	0.068
Mo_chr1	40300001	40400000	0.051
Mo_chr1	40400001	40500000	0.045
Mo_chr1	40500001	40600000	0.073
Mo_chr1	40600001	40700000	0.046
Mo_chr1	40700001	40800000	0.055
Mo_chr1	40800001	40900000	0.074
Mo_chr1	40900001	41000000	0.067
Mo_chr1	41000001	41100000	0.046
Mo_chr1	41100001	41200000	0.038
Mo_chr1	41200001	41300000	0.138
Mo_chr1	41300001	41400000	0.033
Mo_chr1	41400001	41500000	0.041
Mo_chr1	41500001	41600000	0.051
Mo_chr1	41600001	41700000	0.094
Mo_chr1	41700001	41800000	0.074
Mo_chr1	41800001	41900000	0.036
Mo_chr1	41900001	42000000	0.059
Mo_chr1	42000001	42100000	0.052
Mo_chr1	42100001	42200000	0.048
Mo_chr1	42200001	42300000	0.044
Mo_chr1	42300001	42400000	0.087
Mo_chr1	42400001	42500000	0.021
Mo_chr1	42500001	42600000	0.046
Mo_chr1	42600001	42700000	0.072
Mo_chr1	42700001	42800000	0.092
Mo_chr1	42800001	42900000	0.039
Mo_chr1	42900001	43000000	0.117
Mo_chr1	43000001	43100000	0.055
Mo_chr1	43100001	43200000	0.063
Mo_chr1	43200001	43300000	0.082
Mo_chr1	43300001	43400000	0.193
Mo_chr1	43400001	43500000	0.122
Mo_chr1	43500001	43600000	0.077
Mo_chr1	43600001	43700000	0.145
Mo_chr1	43700001	43800000	0.131
Mo_chr1	43800001	43900000	0.130
Mo_chr1	43900001	44000000	0.157
Mo_chr1	44000001	44100000	0.099
Mo_chr1	44100001	44200000	0.041
Mo_chr1	44200001	44300000	0.076
Mo_chr1	44300001	44400000	0.040
Mo_chr1	44400001	44500000	0.091
Mo_chr1	44500001	44600000	0.055
Mo_chr1	44600001	44700000	0.049
Mo_chr1	44700001	44800000	0.046
Mo_chr1	44800001	44900000	0.075
Mo_chr1	44900001	45000000	0.069
Mo_chr1	45000001	45100000	0.052
Mo_chr1	45100001	45200000	0.051
Mo_chr1	45200001	45300000	0.053
Mo_chr1	45300001	45400000	0.050
Mo_chr1	45400001	45500000	0.047
Mo_chr1	45500001	45600000	0.064
Mo_chr1	45600001	45700000	0.076
Mo_chr1	45700001	45800000	0.051
Mo_chr1	45800001	45900000	0.059
Mo_chr1	45900001	46000000	0.052
Mo_chr1	46000001	46100000	0.042
Mo_chr1	46100001	46200000	0.060
Mo_chr1	46200001	46300000	0.036
Mo_chr1	46300001	46400000	0.030
Mo_chr1	46400001	46500000	0.087
Mo_chr1	46500001	46600000	0.038
Mo_chr1	46600001	46700000	0.057
Mo_chr1	46700001	46800000	0.079
Mo_chr1	46800001	46900000	0.146
Mo_chr1	46900001	47000000	0.028
Mo_chr1	47000001	47100000	0.111
Mo_chr1	47100001	47200000	0.107
Mo_chr1	47200001	47300000	0.055
Mo_chr1	47300001	47400000	0.089
Mo_chr1	47400001	47500000	0.120
Mo_chr1	47500001	47600000	0.056
Mo_chr1	47600001	47700000	0.029
Mo_chr1	47700001	47800000	0.066
Mo_chr1	47800001	47900000	0.054
Mo_chr1	47900001	48000000	0.116
Mo_chr1	48000001	48100000	0.184
Mo_chr1	48100001	48200000	0.167
Mo_chr1	48200001	48300000	0.148
Mo_chr1	48300001	48400000	0.140
Mo_chr1	48400001	48500000	0.173
Mo_chr1	48500001	48600000	0.112
Mo_chr1	48600001	48700000	0.032
Mo_chr1	48700001	48800000	0.069
Mo_chr1	48800001	48900000	0.041
Mo_chr1	48900001	49000000	0.077
Mo_chr1	49000001	49100000	0.070
Mo_chr1	49100001	49200000	0.092
Mo_chr1	49200001	49300000	0.132
Mo_chr1	49300001	49400000	0.135
Mo_chr1	49400001	49500000	0.197
Mo_chr1	49500001	49600000	0.151
Mo_chr1	49600001	49700000	0.179
Mo_chr1	49700001	49800000	0.141
Mo_chr1	49800001	49900000	0.168
Mo_chr1	49900001	50000000	0.127
Mo_chr1	50000001	50100000	0.062
Mo_chr1	50100001	50200000	0.120
Mo_chr1	50200001	50300000	0.061
Mo_chr1	50300001	50400000	0.137
Mo_chr1	50400001	50500000	0.052
Mo_chr1	50500001	50600000	0.068
Mo_chr1	50600001	50700000	0.039
Mo_chr1	50700001	50800000	0.058
Mo_chr1	50800001	50900000	0.042
Mo_chr1	50900001	51000000	0.051
Mo_chr1	51000001	51100000	0.082
Mo_chr1	51100001	51200000	0.129
Mo_chr1	51200001	51300000	0.178
Mo_chr1	51300001	51400000	0.051
Mo_chr1	51400001	51500000	0.036
Mo_chr1	51500001	51600000	0.096
Mo_chr1	51600001	51700000	0.093
Mo_chr1	51700001	51800000	0.043
Mo_chr1	51800001	51900000	0.063
Mo_chr1	51900001	52000000	0.028
Mo_chr1	52000001	52100000	0.042
Mo_chr1	52100001	52200000	0.053
Mo_chr1	52200001	52300000	0.067
Mo_chr1	52300001	52400000	0.105
Mo_chr1	52400001	52500000	0.084
Mo_chr1	52500001	52600000	0.053
Mo_chr1	52600001	52700000	0.040
Mo_chr1	52700001	52800000	0.061
Mo_chr1	52800001	52900000	0.033
Mo_chr1	52900001	53000000	0.042
Mo_chr1	53000001	53100000	0.047
Mo_chr1	53100001	53200000	0.043
Mo_chr1	53200001	53300000	0.040
Mo_chr1	53300001	53400000	0.041
Mo_chr1	53400001	53500000	0.037
Mo_chr1	53500001	53600000	0.112
Mo_chr1	53600001	53700000	0.099
Mo_chr1	53700001	53800000	0.051
Mo_chr1	53800001	53900000	0.020
Mo_chr1	53900001	54000000	0.038
Mo_chr1	54000001	54100000	0.061
Mo_chr1	54100001	54200000	0.105
Mo_chr1	54200001	54300000	0.072
Mo_chr1	54300001	54400000	0.045
Mo_chr1	54400001	54500000	0.058
Mo_chr1	54500001	54600000	0.088
Mo_chr1	54600001	54700000	0.055
Mo_chr1	54700001	54800000	0.088
Mo_chr1	54800001	54900000	0.126
Mo_chr1	54900001	55000000	0.091
Mo_chr1	55000001	55100000	0.058
Mo_chr1	55100001	55200000	0.057
Mo_chr1	55200001	55300000	0.040
Mo_chr1	55300001	55400000	0.046
Mo_chr1	55400001	55500000	0.036
Mo_chr1	55500001	55600000	0.064
Mo_chr1	55600001	55700000	0.159
Mo_chr1	55700001	55800000	0.171
Mo_chr1	55800001	55900000	0.143
Mo_chr1	55900001	56000000	0.153
Mo_chr1	56000001	56100000	0.163
Mo_chr1	56100001	56200000	0.102
Mo_chr1	56200001	56300000	0.058
Mo_chr1	56300001	56400000	0.132
Mo_chr1	56400001	56500000	0.109
Mo_chr1	56500001	56600000	0.080
Mo_chr1	56600001	56700000	0.048
Mo_chr1	56700001	56800000	0.039
Mo_chr1	56800001	56900000	0.072
Mo_chr1	56900001	57000000	0.036
Mo_chr1	57000001	57100000	0.175
Mo_chr1	57100001	57200000	0.144
Mo_chr1	57200001	57300000	0.034
Mo_chr1	57300001	57400000	0.040
Mo_chr1	57400001	57500000	0.078
Mo_chr1	57500001	57600000	0.047
Mo_chr1	57600001	57700000	0.068
Mo_chr1	57700001	57800000	0.068
Mo_chr1	57800001	57900000	0.050
Mo_chr1	57900001	58000000	0.068
Mo_chr1	58000001	58100000	0.047
Mo_chr1	58100001	58200000	0.063
Mo_chr1	58200001	58300000	0.077
Mo_chr1	58300001	58400000	0.035
Mo_chr1	58400001	58500000	0.051
Mo_chr1	58500001	58600000	0.025
Mo_chr1	58600001	58700000	0.049
Mo_chr1	58700001	58800000	0.059
Mo_chr1	58800001	58900000	0.032
Mo_chr1	58900001	59000000	0.098
Mo_chr1	59000001	59100000	0.090
Mo_chr1	59100001	59200000	0.039
Mo_chr1	59200001	59300000	0.026
Mo_chr1	59300001	59400000	0.054
Mo_chr1	59400001	59500000	0.037
Mo_chr1	59500001	59600000	0.067
Mo_chr1	59600001	59700000	0.058
Mo_chr1	59700001	59800000	0.023
Mo_chr1	59800001	59900000	0.047
Mo_chr1	59900001	60000000	0.044
Mo_chr1	60000001	60100000	0.039
Mo_chr1	60100001	60200000	0.040
Mo_chr1	60200001	60300000	0.032
Mo_chr1	60300001	60400000	0.118
Mo_chr1	60400001	60500000	0.027
Mo_chr1	60500001	60600000	0.057
Mo_chr1	60600001	60700000	0.038
Mo_chr1	60700001	60800000	0.050
Mo_chr1	60800001	60900000	0.059
Mo_chr1	60900001	61000000	0.025
Mo_chr1	61000001	61100000	0.042
Mo_chr1	61100001	61200000	0.103
Mo_chr1	61200001	61300000	0.148
Mo_chr1	61300001	61400000	0.104
Mo_chr1	61400001	61500000	0.104
Mo_chr1	61500001	61600000	0.103
Mo_chr1	61600001	61700000	0.116
Mo_chr1	61700001	61800000	0.120
Mo_chr1	61800001	61900000	0.063
Mo_chr1	61900001	62000000	0.072
Mo_chr1	62000001	62100000	0.055
Mo_chr1	62100001	62200000	0.077
Mo_chr1	62200001	62300000	0.062
Mo_chr1	62300001	62400000	0.051
Mo_chr1	62400001	62500000	0.053
Mo_chr1	62500001	62600000	0.031
Mo_chr1	62600001	62700000	0.042
Mo_chr1	62700001	62800000	0.065
Mo_chr1	62800001	62900000	0.020
Mo_chr1	62900001	63000000	0.043
Mo_chr1	63000001	63100000	0.038
Mo_chr1	63100001	63200000	0.039
Mo_chr1	63200001	63300000	0.042
Mo_chr1	63300001	63400000	0.091
Mo_chr1	63400001	63500000	0.089
Mo_chr1	63500001	63600000	0.073
Mo_chr1	63600001	63700000	0.054
Mo_chr1	63700001	63800000	0.052
Mo_chr1	63800001	63900000	0.097
Mo_chr1	63900001	64000000	0.021
Mo_chr1	64000001	64100000	0.065
Mo_chr1	64100001	64200000	0.064
Mo_chr1	64200001	64300000	0.143
Mo_chr1	64300001	64400000	0.832
Mo_chr1	64400001	64500000	1.000
Mo_chr1	64500001	64600000	0.986
Mo_chr1	64600001	64700000	1.000
Mo_chr1	64700001	64800000	1.000
Mo_chr1	64800001	64900000	1.000
Mo_chr1	64900001	65000000	0.962
Mo_chr1	65000001	65100000	1.000
Mo_chr1	65100001	65200000	1.000
Mo_chr1	65200001	65300000	1.000
Mo_chr1	65300001	65400000	1.000
Mo_chr1	65400001	65500000	1.000
Mo_chr1	65500001	65600000	1.000
Mo_chr1	65600001	65700000	1.000
Mo_chr1	65700001	65800000	1.000
Mo_chr1	65800001	65900000	1.000
Mo_chr1	65900001	66000000	1.000
Mo_chr1	66000001	66100000	1.000
Mo_chr1	66100001	66200000	0.124
Mo_chr10	1	100000	0.939
Mo_chr10	100001	200000	0.164
Mo_chr10	200001	300000	0.100
Mo_chr10	300001	400000	0.055
Mo_chr10	400001	500000	0.052
Mo_chr10	500001	600000	0.037
Mo_chr10	600001	700000	0.029
Mo_chr10	700001	800000	0.057
Mo_chr10	800001	900000	0.038
Mo_chr10	900001	1000000	0.055
Mo_chr10	1000001	1100000	0.037
Mo_chr10	1100001	1200000	0.037
Mo_chr10	1200001	1300000	0.061
Mo_chr10	1300001	1400000	0.061
Mo_chr10	1400001	1500000	0.051
Mo_chr10	1500001	1600000	0.065
Mo_chr10	1600001	1700000	0.079
Mo_chr10	1700001	1800000	0.085
Mo_chr10	1800001	1900000	0.048
Mo_chr10	1900001	2000000	0.052
Mo_chr10	2000001	2100000	0.042
Mo_chr10	2100001	2200000	0.041
Mo_chr10	2200001	2300000	0.066
Mo_chr10	2300001	2400000	0.051
Mo_chr10	2400001	2500000	0.048
Mo_chr10	2500001	2600000	0.036
Mo_chr10	2600001	2700000	0.055
Mo_chr10	2700001	2800000	0.033
Mo_chr10	2800001	2900000	0.034
Mo_chr10	2900001	3000000	0.063
Mo_chr10	3000001	3100000	0.075
Mo_chr10	3100001	3200000	0.059
Mo_chr10	3200001	3300000	0.053
Mo_chr10	3300001	3400000	0.044
Mo_chr10	3400001	3500000	0.034
Mo_chr10	3500001	3600000	0.037
Mo_chr10	3600001	3700000	0.046
Mo_chr10	3700001	3800000	0.042
Mo_chr10	3800001	3900000	0.054
Mo_chr10	3900001	4000000	0.023
