Fa_chr1	52660427	52703612	Mo_chr1	53371256	53414427
Fa_chr1	12952715	12994940	Mo_chr1	13617313	13659540
Fa_chr1	31850210	31892777	Mo_chr1	32547612	32590180
Fa_chr1	44678638	44721074	Mo_chr1	45394240	45436640
Fa_chr1	17784381	17828221	Mo_chr1	18455246	18499111
Fa_chr1	51559242	51604293	Mo_chr1	52276538	52321594
Fa_chr1	57773762	57817851	Mo_chr1	58767131	58811259
Fa_chr1	28979080	29021302	Mo_chr1	29677169	29719379
Fa_chr1	60959446	61001883	Mo_chr1	61948304	61990876
Fa_chr1	15832298	15876137	Mo_chr1	16506363	16550279
Fa_chr1	49824003	49866289	Mo_chr1	50537035	50579333
Fa_chr1	59978604	60020861	Mo_chr1	60967549	61009814
Fa_chr1	18957293	18996916	Mo_chr1	19628468	19668091
Fa_chr1	24023279	24064768	Mo_chr1	24704511	24745961
Fa_chr1	52703901	52746890	Mo_chr1	53414716	53457710
Fa_chr1	49505213	49545549	Mo_chr1	50218249	50258568
Fa_chr1	34435199	34475863	Mo_chr1	35130691	35171380
Fa_chr1	48169339	48208811	Mo_chr1	48884986	48924455
Fa_chr1	37028521	37069289	Mo_chr1	37724770	37765531
Fa_chr1	58654593	58698762	Mo_chr1	59647843	59692010
Fa_chr1	61053250	61094865	Mo_chr1	62042249	62083862
Fa_chr1	16588606	16632291	Mo_chr1	17262855	17306522
Fa_chr1	44738654	44779607	Mo_chr1	45454228	45495172
Fa_chr1	13572357	13612254	Mo_chr1	14237094	14277004
Fa_chr1	54805927	54848126	Mo_chr1	55515385	55557575
Fa_chr1	28921225	28961503	Mo_chr1	29619279	29659593
Fa_chr1	43786640	43828571	Mo_chr1	44502274	44544219
Fa_chr1	56349935	56392192	Mo_chr1	57343044	57385322
Fa_chr1	9468060	9508650	Mo_chr1	10117248	10157846
Fa_chr1	15669237	15708356	Mo_chr1	16343231	16382349
Fa_chr1	26252883	26294755	Mo_chr1	26950649	26992515
Fa_chr1	27268419	27310494	Mo_chr1	27966369	28008462
Fa_chr1	40417025	40456504	Mo_chr1	41119345	41158830
Fa_chr1	43572914	43613321	Mo_chr1	44288581	44328984
Fa_chr1	28882008	28920954	Mo_chr1	29580052	29619008
Fa_chr1	10682152	10721258	Mo_chr1	11331471	11370590
Fa_chr1	18068947	18107076	Mo_chr1	18740143	18778280
Fa_chr1	29815806	29855998	Mo_chr1	30513911	30554091
Fa_chr1	33866475	33906989	Mo_chr1	34560789	34601304
Fa_chr1	35892156	35931421	Mo_chr1	36587784	36627074
Fa_chr1	61014049	61052692	Mo_chr1	62003033	62041691
Fa_chr1	30332481	30373018	Mo_chr1	31030596	31070540
Fa_chr1	40604147	40640367	Mo_chr1	41306458	41342678
Fa_chr1	17558360	17596192	Mo_chr1	18228963	18266811
Fa_chr1	35559646	35599742	Mo_chr1	36255382	36295441
Fa_chr1	57082209	57125252	Mo_chr1	58074669	58117547
Fa_chr1	30914322	30952212	Mo_chr1	31612590	31650486
Fa_chr1	34699457	34738157	Mo_chr1	35394958	35433690
Fa_chr1	22771462	22810493	Mo_chr1	23448717	23487794
Fa_chr1	49985317	50022540	Mo_chr1	50698289	50735530
Fa_chr1	17677509	17712781	Mo_chr1	18348379	18383651
Fa_chr1	35250152	35289741	Mo_chr1	35945573	35985256
Fa_chr1	34033027	34069812	Mo_chr1	34727379	34764168
Fa_chr1	38917157	38956350	Mo_chr1	39619802	39658983
Fa_chr1	6701994	6744708	Mo_chr1	7351609	7394313
Fa_chr1	9231611	9270980	Mo_chr1	9880957	9920317
Fa_chr1	54493049	54530426	Mo_chr1	55202623	55239979
Fa_chr1	7201982	7240692	Mo_chr1	7851538	7890283
Fa_chr1	18814173	18853136	Mo_chr1	19485327	19524301
Fa_chr1	60073046	60109435	Mo_chr1	61062028	61098418
Fa_chr1	44221465	44262842	Mo_chr1	44936879	44978268
Fa_chr1	33455790	33492578	Mo_chr1	34149544	34186334
Fa_chr1	31482208	31521036	Mo_chr1	32179770	32218515
Fa_chr1	30092041	30130555	Mo_chr1	30790193	30828711
Fa_chr1	47024515	47061595	Mo_chr1	47740036	47777080
Fa_chr1	23593728	23632168	Mo_chr1	24270524	24313403
Fa_chr1	8848608	8885861	Mo_chr1	9497790	9535060
Fa_chr1	53236924	53272572	Mo_chr1	53947634	53983283
Fa_chr1	30784898	30822984	Mo_chr1	31483138	31521239
Fa_chr1	19338910	19375257	Mo_chr1	20010097	20046451
Fa_chr1	57573355	57612661	Mo_chr1	58567246	58606393
Fa_chr1	24229994	24267405	Mo_chr1	24911454	24948889
Fa_chr1	22319076	22357673	Mo_chr1	22997271	23035884
Fa_chr1	29735595	29772419	Mo_chr1	30433680	30470497
Fa_chr1	16747797	16784104	Mo_chr1	17422106	17458390
Fa_chr1	47122015	47157059	Mo_chr1	47837500	47872545
Fa_chr1	44529125	44565418	Mo_chr1	45244698	45281017
Fa_chr1	8036668	8074490	Mo_chr1	8685743	8723504
Fa_chr1	39788062	39822852	Mo_chr1	40490740	40525537
Fa_chr1	55256623	55290190	Mo_chr1	56249865	56283431
Fa_chr1	61389384	61427523	Mo_chr1	62378415	62416544
Fa_chr1	45264114	45299980	Mo_chr1	45979599	46015484
Fa_chr1	50908251	50944212	Mo_chr1	51627061	51663030
Fa_chr1	57879689	57916291	Mo_chr1	58873088	58909633
Fa_chr1	5246616	5282479	Mo_chr1	5896704	5932573
Fa_chr1	34478249	34513312	Mo_chr1	35173766	35208843
Fa_chr1	54095312	54132315	Mo_chr1	54804880	54841877
Fa_chr1	33691568	33725879	Mo_chr1	34385502	34419832
Fa_chr1	45640894	45675711	Mo_chr1	46356835	46391644
Fa_chr1	27464894	27500893	Mo_chr1	28162862	28198811
Fa_chr1	63040104	63073183	Mo_chr1	64061078	64094157
Fa_chr1	12121397	12154666	Mo_chr1	12784286	12817558
Fa_chr1	17428995	17462675	Mo_chr1	18099603	18133273
Fa_chr1	43377238	43413144	Mo_chr1	44093025	44128899
Fa_chr1	35957825	35996608	Mo_chr1	36653522	36692284
Fa_chr1	22473222	22506755	Mo_chr1	23151430	23184962
Fa_chr1	58500608	58537961	Mo_chr1	59493646	59531051
Fa_chr1	24838592	24872049	Mo_chr1	25520034	25553497
Fa_chr1	45321908	45355988	Mo_chr1	46037440	46071521
Fa_chr1	55946652	55981119	Mo_chr1	56939938	56974405
Fa_chr1	26116109	26150041	Mo_chr1	26813907	26847829
Fa_chr1	59611684	59646018	Mo_chr1	60600141	60634478
Fa_chr1	31789813	31824759	Mo_chr1	32487197	32522160
Fa_chr1	43221570	43255565	Mo_chr1	43937455	43971461
Fa_chr1	49867380	49902129	Mo_chr1	50580424	50615147
Fa_chr1	52223187	52257521	Mo_chr1	52934029	52968367
Fa_chr1	6599896	6635026	Mo_chr1	7249630	7284796
Fa_chr1	56578106	56613785	Mo_chr1	57571165	57606819
Fa_chr1	51033449	51066742	Mo_chr1	51753322	51786599
Fa_chr1	40933456	40968183	Mo_chr1	41635666	41670396
Fa_chr1	48407302	48441876	Mo_chr1	49122935	49157517
Fa_chr1	58870085	58909015	Mo_chr1	59858546	59897714
Fa_chr1	18779261	18813953	Mo_chr1	19450437	19485111
Fa_chr1	43447114	43482296	Mo_chr1	44162858	44198010
Fa_chr1	50184227	50216167	Mo_chr1	50897189	50929133
Fa_chr1	49708177	49741823	Mo_chr1	50421215	50454858
Fa_chr1	42289959	42324210	Mo_chr1	42992564	43026808
Fa_chr1	2329669	2366159	Mo_chr1	2981442	3018004
Fa_chr1	62765975	62798187	Mo_chr1	63787061	63819274
Fa_chr1	3458106	3490877	Mo_chr1	4110075	4142869
Fa_chr1	57839232	57874455	Mo_chr1	58832663	58867870
Fa_chr1	24377784	24411506	Mo_chr1	25059265	25093016
Fa_chr1	15018303	15053124	Mo_chr1	15693090	15727913
Fa_chr1	57392459	57427709	Mo_chr1	58384912	58420153
Fa_chr1	40242978	40276783	Mo_chr1	40945089	40978919
Fa_chr1	42835179	42867454	Mo_chr1	43545319	43577595
Fa_chr1	6471044	6506098	Mo_chr1	7120772	7155834
Fa_chr1	5501442	5536414	Mo_chr1	6150961	6185944
Fa_chr1	37155895	37188298	Mo_chr1	37852309	37884697
Fa_chr1	49310110	49343502	Mo_chr1	50025606	50058958
Fa_chr1	62210015	62242484	Mo_chr1	63231382	63263839
Fa_chr1	51428955	51461284	Mo_chr1	52146183	52178514
Fa_chr1	36836674	36870796	Mo_chr1	37532811	37566946
Fa_chr1	6272250	6307542	Mo_chr1	6921750	6957084
Fa_chr1	43632691	43664787	Mo_chr1	44348357	44380493
Fa_chr1	39376190	39409335	Mo_chr1	40078916	40112035
Fa_chr1	15109889	15143897	Mo_chr1	15784660	15818689
Fa_chr1	60800541	60831424	Mo_chr1	61789399	61820282
Fa_chr1	18243253	18278544	Mo_chr1	18914371	18949667
Fa_chr1	53324171	53354886	Mo_chr1	54034882	54065597
Fa_chr1	59180004	59212959	Mo_chr1	60168697	60201719
Fa_chr1	61690420	61721013	Mo_chr1	62678995	62709588
Fa_chr1	16715940	16747580	Mo_chr1	17390241	17421888
Fa_chr1	5840079	5877458	Mo_chr1	6489511	6526958
Fa_chr1	10613227	10645899	Mo_chr1	11262512	11295210
Fa_chr1	22369318	22402448	Mo_chr1	23047532	23080635
Fa_chr1	39906940	39939534	Mo_chr1	40609626	40642210
Fa_chr1	14907542	14939918	Mo_chr1	15574077	15606459
Fa_chr1	54421488	54453830	Mo_chr1	55131134	55163430
Fa_chr1	32008978	32040291	Mo_chr1	32697834	32729157
Fa_chr1	18297694	18331514	Mo_chr1	18968831	19002645
Fa_chr1	34945744	34978514	Mo_chr1	35641278	35674057
Fa_chr1	10072302	10106283	Mo_chr1	10721447	10755427
Fa_chr1	57541572	57573064	Mo_chr1	58535461	58566955
Fa_chr1	34822759	34854282	Mo_chr1	35518323	35549850
Fa_chr1	41167166	41196957	Mo_chr1	41869429	41899220
Fa_chr1	28790934	28821431	Mo_chr1	29489080	29519576
Fa_chr1	8755947	8791904	Mo_chr1	9405162	9441137
Fa_chr1	41577984	41609736	Mo_chr1	42280608	42312381
Fa_chr1	8593183	8626041	Mo_chr1	9242305	9275157
Fa_chr1	59711459	59746271	Mo_chr1	60700193	60734926
Fa_chr1	38621455	38654051	Mo_chr1	39316083	39348674
Fa_chr1	29534997	29567951	Mo_chr1	30233499	30266444
Fa_chr1	62075830	62107221	Mo_chr1	63064442	63095802
Fa_chr1	11519979	11551209	Mo_chr1	12182099	12213324
Fa_chr1	49910977	49943357	Mo_chr1	50623986	50656329
Fa_chr1	15329856	15362424	Mo_chr1	16003891	16036432
Fa_chr1	42496125	42526736	Mo_chr1	43198725	43229358
Fa_chr1	58039638	58073207	Mo_chr1	59032994	59066568
Fa_chr1	22533788	22564831	Mo_chr1	23211083	23242126
Fa_chr1	50763934	50795400	Mo_chr1	51482746	51514248
Fa_chr1	57045764	57079088	Mo_chr1	58038195	58071552
Fa_chr1	35311327	35341296	Mo_chr1	36006839	36036804
Fa_chr1	57613547	57645569	Mo_chr1	58607277	58639337
Fa_chr1	52178890	52211364	Mo_chr1	52889681	52922193
Fa_chr1	14958214	14991688	Mo_chr1	15632989	15666462
Fa_chr1	15725778	15756386	Mo_chr1	16399773	16430395
Fa_chr1	51827482	51859570	Mo_chr1	52539291	52571379
Fa_chr1	3253356	3282532	Mo_chr1	3906012	3935188
Fa_chr1	63095019	63124058	Mo_chr1	64115987	64145015
Fa_chr1	7273584	7303930	Mo_chr1	7923301	7953641
Fa_chr1	46983754	47017041	Mo_chr1	47699326	47732572
Fa_chr1	15493471	15525935	Mo_chr1	16167418	16199876
Fa_chr1	62286676	62316969	Mo_chr1	63308032	63338314
Fa_chr1	54294055	54326255	Mo_chr1	55003720	55035915
Fa_chr1	56646046	56679015	Mo_chr1	57639061	57672060
Fa_chr1	27560794	27591956	Mo_chr1	28258610	28289745
Fa_chr1	6308686	6341507	Mo_chr1	6958228	6991031
Fa_chr1	48483194	48514463	Mo_chr1	49198785	49230067
Fa_chr1	58918554	58949822	Mo_chr1	59907245	59938503
Fa_chr1	2148809	2184420	Mo_chr1	2799193	2834761
Fa_chr1	58396576	58430243	Mo_chr1	59389495	59423215
Fa_chr1	16889057	16920924	Mo_chr1	17563352	17595209
Fa_chr1	12163400	12193002	Mo_chr1	12826293	12855897
Fa_chr1	56199425	56231175	Mo_chr1	57192501	57224227
Fa_chr1	42129114	42160594	Mo_chr1	42831783	42863231
Fa_chr1	62926796	62956016	Mo_chr1	63947758	63976986
Fa_chr1	4437790	4471712	Mo_chr1	5090129	5124024
Fa_chr1	52880245	52913591	Mo_chr1	53591059	53624530
Fa_chr1	39117198	39148364	Mo_chr1	39819933	39851082
Fa_chr1	4492641	4524412	Mo_chr1	5145100	5176855
Fa_chr1	60875297	60903717	Mo_chr1	61864155	61892575
Fa_chr1	29569535	29601549	Mo_chr1	30268028	30300035
Fa_chr1	51310813	51340284	Mo_chr1	52028122	52057576
Fa_chr1	44396076	44426652	Mo_chr1	45111480	45142060
Fa_chr1	27031419	27062562	Mo_chr1	27729894	27761058
Fa_chr1	41984703	42015365	Mo_chr1	42687324	42717982
Fa_chr1	17351618	17382039	Mo_chr1	18022253	18052672
Fa_chr1	61544844	61576158	Mo_chr1	62533351	62564674
Fa_chr1	12515487	12546864	Mo_chr1	13178402	13209754
Fa_chr1	6350156	6385257	Mo_chr1	6999678	7034891
Fa_chr1	39554457	39585256	Mo_chr1	40256932	40287740
Fa_chr1	45110135	45138268	Mo_chr1	45825796	45853808
Fa_chr1	13301630	13330423	Mo_chr1	13966200	13994991
Fa_chr1	18025338	18056553	Mo_chr1	18696554	18727760
Fa_chr1	59678754	59711156	Mo_chr1	60667248	60699885
Fa_chr1	22914359	22943446	Mo_chr1	23591653	23620726
Fa_chr1	39940070	39969676	Mo_chr1	40642746	40672328
Fa_chr1	4537151	4569293	Mo_chr1	5189586	5221707
Fa_chr1	30480770	30510201	Mo_chr1	31179000	31208428
Fa_chr1	54566475	54595069	Mo_chr1	55275947	55304526
Fa_chr1	47887550	47915878	Mo_chr1	48603278	48631617
Fa_chr1	30591538	30621713	Mo_chr1	31289723	31319914
Fa_chr1	2966399	2998730	Mo_chr1	3619671	3652142
Fa_chr1	29208987	29239527	Mo_chr1	29907292	29937828
Fa_chr1	8940900	8969215	Mo_chr1	9590185	9618494
Fa_chr1	24569367	24599315	Mo_chr1	25250889	25280838
Fa_chr1	38246545	38274399	Mo_chr1	38941037	38968885
Fa_chr1	48011339	48040328	Mo_chr1	48727089	48756085
Fa_chr1	41757771	41785158	Mo_chr1	42460438	42487822
Fa_chr1	10163785	10193450	Mo_chr1	10812926	10842525
Fa_chr1	62046138	62074680	Mo_chr1	63034752	63063289
Fa_chr1	13814914	13842229	Mo_chr1	14479887	14507192
Fa_chr1	18748237	18777325	Mo_chr1	19419393	19448482
Fa_chr1	30036288	30062767	Mo_chr1	30734499	30760978
Fa_chr1	13786899	13814393	Mo_chr1	14451870	14479366
Fa_chr1	4668875	4698433	Mo_chr1	5321346	5350901
Fa_chr1	57724636	57754604	Mo_chr1	58718412	58748384
Fa_chr1	50417380	50447598	Mo_chr1	51130426	51160671
Fa_chr1	7492078	7521101	Mo_chr1	8140792	8169835
Fa_chr1	6988608	7017599	Mo_chr1	7638118	7667105
Fa_chr1	40992308	41020340	Mo_chr1	41694539	41722603
Fa_chr1	46002722	46029993	Mo_chr1	46718662	46745933
Fa_chr1	58452069	58484396	Mo_chr1	59445045	59477461
Fa_chr1	39752142	39780142	Mo_chr1	40454817	40482813
Fa_chr1	22213794	22241615	Mo_chr1	22888072	22915878
Fa_chr1	56845493	56874916	Mo_chr1	57838404	57867810
Fa_chr1	62601467	62629409	Mo_chr1	63622592	63650537
Fa_chr1	7915891	7944790	Mo_chr1	8564877	8593803
Fa_chr1	44490386	44518712	Mo_chr1	45205900	45234262
Fa_chr1	41529852	41559295	Mo_chr1	42232467	42261911
Fa_chr1	17861730	17889079	Mo_chr1	18532616	18559965
Fa_chr1	42457204	42485327	Mo_chr1	43159777	43187899
Fa_chr1	38983006	39012297	Mo_chr1	39685756	39715044
Fa_chr1	59947976	59977983	Mo_chr1	60936853	60966928
Fa_chr1	46176000	46205285	Mo_chr1	46891836	46921141
Fa_chr1	35398484	35427529	Mo_chr1	36093977	36123020
Fa_chr1	52614014	52642025	Mo_chr1	53324840	53352875
Fa_chr1	24411728	24441271	Mo_chr1	25093238	25122794
Fa_chr1	21673336	21702521	Mo_chr1	22350201	22379390
Fa_chr1	39693748	39722000	Mo_chr1	40396234	40424487
Fa_chr1	49742070	49768808	Mo_chr1	50455105	50481839
Fa_chr1	13458427	13486736	Mo_chr1	14123196	14151484
Fa_chr1	53392104	53418758	Mo_chr1	54102814	54129468
Fa_chr1	40892136	40920625	Mo_chr1	41594389	41622869
Fa_chr1	59897113	59926184	Mo_chr1	60886063	60915132
Fa_chr1	54777866	54805551	Mo_chr1	55487334	55515009
Fa_chr1	5949096	5978191	Mo_chr1	6598602	6627697
Fa_chr1	55565086	55593179	Mo_chr1	56558359	56586396
Fa_chr1	12264867	12291548	Mo_chr1	12927771	12954453
Fa_chr1	32349542	32378264	Mo_chr1	33038275	33066996
Fa_chr1	60472223	60498942	Mo_chr1	61461223	61487946
Fa_chr1	39468974	39496710	Mo_chr1	40171592	40199352
Fa_chr1	8114728	8142443	Mo_chr1	8763759	8791468
Fa_chr1	15433784	15460956	Mo_chr1	16107732	16134904
Fa_chr1	17828785	17855898	Mo_chr1	18499675	18526784
Fa_chr1	35470537	35497191	Mo_chr1	36166164	36192817
Fa_chr1	35211990	35240921	Mo_chr1	35907396	35936342
Fa_chr1	30986505	31016298	Mo_chr1	31684771	31714658
Fa_chr1	33084858	33112542	Mo_chr1	33775161	33806474
Fa_chr1	5978827	6007668	Mo_chr1	6628333	6657200
Fa_chr1	36096548	36124570	Mo_chr1	36792195	36820244
Fa_chr1	52150255	52178405	Mo_chr1	52861097	52889196
Fa_chr1	3097247	3125100	Mo_chr1	3750423	3778314
Fa_chr1	45821148	45848528	Mo_chr1	46537133	46564511
Fa_chr1	6831178	6858351	Mo_chr1	7480650	7507821
Fa_chr1	22697901	22727197	Mo_chr1	23375217	23404483
Fa_chr1	2999014	3026768	Mo_chr1	3652426	3680174
Fa_chr1	58083558	58111471	Mo_chr1	59076927	59104821
Fa_chr1	31920115	31947893	Mo_chr1	32609024	32636739
Fa_chr1	45039884	45068663	Mo_chr1	45755588	45784335
Fa_chr1	43940697	43968397	Mo_chr1	44656107	44683804
Fa_chr1	58358399	58388481	Mo_chr1	59351281	59381382
Fa_chr1	38335770	38362948	Mo_chr1	39030253	39057405
Fa_chr1	16963989	16991651	Mo_chr1	17639446	17667108
Fa_chr1	44447000	44473160	Mo_chr1	45162404	45188573
Fa_chr1	30063435	30091739	Mo_chr1	30761646	30789894
Fa_chr1	63155949	63181717	Mo_chr1	64176906	64202672
Fa_chr1	38783169	38811060	Mo_chr1	39485883	39513766
Fa_chr1	11181183	11207985	Mo_chr1	11843398	11870210
Fa_chr1	39598661	39625757	Mo_chr1	40301142	40328243
Fa_chr1	30823185	30851656	Mo_chr1	31521440	31549880
Fa_chr1	52453991	52481655	Mo_chr1	53164833	53192481
Fa_chr1	9163074	9191262	Mo_chr1	9812544	9840724
Fa_chr1	9838100	9865578	Mo_chr1	10487332	10514778
Fa_chr1	46929480	46956959	Mo_chr1	47645076	47672522
Fa_chr1	16364899	16390626	Mo_chr1	17039153	17064882
Fa_chr1	61491600	61518835	Mo_chr1	62480621	62507849
Fa_chr1	55845347	55870972	Mo_chr1	56838643	56864261
Fa_chr1	12358600	12384394	Mo_chr1	13021458	13047245
Fa_chr1	29305344	29333150	Mo_chr1	30003760	30031539
Fa_chr1	59408230	59434292	Mo_chr1	60396636	60422701
Fa_chr1	26624840	26652809	Mo_chr1	27323827	27351814
Fa_chr1	13635202	13661501	Mo_chr1	14299957	14326244
Fa_chr1	30673191	30699199	Mo_chr1	31371373	31397372
Fa_chr1	40353524	40380817	Mo_chr1	41055868	41083165
Fa_chr1	35144682	35169481	Mo_chr1	35840134	35864930
Fa_chr1	24645461	24672566	Mo_chr1	25326949	25354034
